,capacity,ratio,method,type,run_id,happiness,tol,time
2499,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2500,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2501,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2502,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2503,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2504,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2505,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2506,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2507,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2508,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2509,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2510,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2511,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2512,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2513,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2514,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2515,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2516,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2517,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2518,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2519,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2520,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2521,40.0,25:75,choice,single person,3.0,10.0,4.0,1.0
2522,40.0,25:75,choice,family,4.0,8.0,4.0,1.0
2523,40.0,25:75,choice,family,4.0,2.0,2.0,1243.0
2524,40.0,25:75,choice,family,4.0,4.0,2.0,208.0
2525,40.0,25:75,choice,family,4.0,8.0,4.0,56.0
2526,40.0,25:75,choice,family,4.0,4.0,3.0,403.0
2527,40.0,25:75,choice,family,4.0,6.0,2.0,55.0
2528,40.0,25:75,choice,family,4.0,-3.0,2.0,
2529,40.0,25:75,choice,family,4.0,-3.0,2.0,
2530,40.0,25:75,choice,family,4.0,6.0,2.0,3.0
2531,40.0,25:75,choice,family,4.0,2.0,2.0,1092.0
2532,40.0,25:75,choice,family,4.0,-3.0,2.0,
2533,40.0,25:75,choice,family,4.0,6.0,2.0,7.0
2534,40.0,25:75,choice,family,4.0,6.0,2.0,1.0
2535,40.0,25:75,choice,family,4.0,2.0,2.0,924.0
2536,40.0,25:75,choice,family,4.0,2.0,2.0,1098.0
2537,40.0,25:75,choice,family,4.0,-3.0,2.0,
2538,40.0,25:75,choice,family,4.0,-3.0,2.0,
2539,40.0,25:75,choice,family,4.0,-3.0,2.0,
2540,40.0,25:75,choice,family,4.0,6.0,2.0,1.0
2541,40.0,25:75,choice,family,4.0,-3.0,2.0,
2542,40.0,25:75,choice,family,4.0,2.0,2.0,897.0
2543,40.0,25:75,choice,family,4.0,-3.0,2.0,
2544,40.0,25:75,choice,family,4.0,8.0,4.0,1.0
2545,40.0,25:75,choice,family,4.0,8.0,4.0,1.0
2546,40.0,25:75,choice,family,4.0,-3.0,2.0,
2547,40.0,25:75,choice,family,4.0,2.0,2.0,1266.0
2548,40.0,25:75,choice,family,4.0,8.0,4.0,55.0
2549,40.0,25:75,choice,family,4.0,2.0,2.0,921.0
2550,40.0,25:75,choice,family,4.0,4.0,2.0,171.0
2551,40.0,25:75,choice,family,4.0,8.0,4.0,1.0
2552,40.0,25:75,choice,family,4.0,-3.0,2.0,
2553,40.0,25:75,choice,family,4.0,6.0,2.0,3.0
2554,40.0,25:75,choice,family,4.0,6.0,2.0,47.0
2555,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2556,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2557,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2558,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2559,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2560,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2561,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2562,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2563,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2564,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2565,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2566,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2567,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2568,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2569,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2570,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2571,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2572,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2573,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2574,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2575,40.0,25:75,choice,single person,4.0,8.0,2.0,1.0
2576,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2577,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2578,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2579,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2580,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2581,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2582,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2583,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2584,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2585,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2586,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2587,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2588,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2589,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2590,40.0,25:75,choice,single person,4.0,9.0,3.0,1.0
2591,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2592,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2593,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2594,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2595,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2596,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2597,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2598,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2599,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2600,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2601,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2602,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2603,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2604,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2605,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2606,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2607,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2608,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2609,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2610,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2611,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2612,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2613,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2614,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2615,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2616,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2617,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2618,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2619,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2620,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2621,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2622,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2623,40.0,25:75,choice,single person,4.0,8.0,2.0,1.0
2624,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2625,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2626,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2627,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2628,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2629,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2630,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2631,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2632,40.0,25:75,choice,single person,4.0,8.0,2.0,1.0
2633,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2634,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2635,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2636,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2637,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2638,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2639,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2640,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2641,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2642,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2643,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2644,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2645,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2646,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2647,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2648,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2649,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2650,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2651,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2652,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2653,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2654,40.0,25:75,choice,single person,4.0,10.0,4.0,1.0
2655,40.0,25:75,choice,family,5.0,6.0,2.0,7.0
2656,40.0,25:75,choice,family,5.0,2.0,2.0,924.0
2657,40.0,25:75,choice,family,5.0,2.0,2.0,1243.0
2658,40.0,25:75,choice,family,5.0,8.0,4.0,1.0
2659,40.0,25:75,choice,family,5.0,8.0,4.0,1.0
2660,40.0,25:75,choice,family,5.0,-3.0,2.0,
2661,40.0,25:75,choice,family,5.0,8.0,4.0,56.0
2662,40.0,25:75,choice,family,5.0,2.0,2.0,1092.0
2663,40.0,25:75,choice,family,5.0,-3.0,2.0,
2664,40.0,25:75,choice,family,5.0,-3.0,2.0,
2665,40.0,25:75,choice,family,5.0,6.0,2.0,1.0
2666,40.0,25:75,choice,family,5.0,-3.0,2.0,
2667,40.0,25:75,choice,family,5.0,4.0,3.0,403.0
2668,40.0,25:75,choice,family,5.0,-3.0,2.0,
2669,40.0,25:75,choice,family,5.0,2.0,2.0,921.0
2670,40.0,25:75,choice,family,5.0,6.0,2.0,3.0
2671,40.0,25:75,choice,family,5.0,-3.0,2.0,
2672,40.0,25:75,choice,family,5.0,4.0,2.0,208.0
2673,40.0,25:75,choice,family,5.0,-3.0,2.0,
2674,40.0,25:75,choice,family,5.0,-3.0,2.0,
2675,40.0,25:75,choice,family,5.0,6.0,2.0,47.0
2676,40.0,25:75,choice,family,5.0,8.0,4.0,55.0
2677,40.0,25:75,choice,family,5.0,2.0,2.0,1098.0
2678,40.0,25:75,choice,family,5.0,8.0,4.0,1.0
2679,40.0,25:75,choice,family,5.0,6.0,2.0,55.0
2680,40.0,25:75,choice,family,5.0,2.0,2.0,1266.0
2681,40.0,25:75,choice,family,5.0,4.0,2.0,171.0
2682,40.0,25:75,choice,family,5.0,2.0,2.0,897.0
2683,40.0,25:75,choice,family,5.0,6.0,2.0,3.0
2684,40.0,25:75,choice,family,5.0,-3.0,2.0,
2685,40.0,25:75,choice,family,5.0,8.0,4.0,1.0
2686,40.0,25:75,choice,family,5.0,6.0,2.0,1.0
2687,40.0,25:75,choice,family,5.0,-3.0,2.0,
2688,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2689,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2690,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2691,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2692,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2693,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2694,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2695,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2696,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2697,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2698,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2699,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2700,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2701,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2702,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2703,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2704,40.0,25:75,choice,single person,5.0,8.0,2.0,1.0
2705,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2706,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2707,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2708,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2709,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2710,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2711,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2712,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2713,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2714,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2715,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2716,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2717,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2718,40.0,25:75,choice,single person,5.0,8.0,2.0,1.0
2719,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2720,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2721,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2722,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2723,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2724,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2725,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2726,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2727,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2728,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2729,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2730,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2731,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2732,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2733,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2734,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2735,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2736,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2737,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2738,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2739,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2740,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2741,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2742,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2743,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2744,40.0,25:75,choice,single person,5.0,9.0,3.0,1.0
2745,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2746,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2747,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2748,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2749,40.0,25:75,choice,single person,5.0,8.0,2.0,1.0
2750,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2751,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2752,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2753,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2754,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2755,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2756,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2757,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2758,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2759,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2760,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2761,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2762,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2763,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2764,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2765,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2766,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2767,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2768,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2769,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2770,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2771,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2772,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2773,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2774,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2775,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2776,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2777,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2778,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2779,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2780,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2781,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2782,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2783,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2784,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2785,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2786,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2787,40.0,25:75,choice,single person,5.0,10.0,4.0,1.0
2788,40.0,25:75,choice,family,6.0,6.0,2.0,47.0
2789,40.0,25:75,choice,family,6.0,6.0,2.0,1.0
2790,40.0,25:75,choice,family,6.0,-3.0,2.0,
2791,40.0,25:75,choice,family,6.0,2.0,2.0,921.0
2792,40.0,25:75,choice,family,6.0,-3.0,2.0,
2793,40.0,25:75,choice,family,6.0,6.0,2.0,1.0
2794,40.0,25:75,choice,family,6.0,8.0,4.0,56.0
2795,40.0,25:75,choice,family,6.0,4.0,2.0,208.0
2796,40.0,25:75,choice,family,6.0,2.0,2.0,1092.0
2797,40.0,25:75,choice,family,6.0,8.0,4.0,55.0
2798,40.0,25:75,choice,family,6.0,4.0,3.0,403.0
2799,40.0,25:75,choice,family,6.0,2.0,2.0,1266.0
2800,40.0,25:75,choice,family,6.0,8.0,4.0,1.0
2801,40.0,25:75,choice,family,6.0,-3.0,2.0,
2802,40.0,25:75,choice,family,6.0,-3.0,2.0,
2803,40.0,25:75,choice,family,6.0,8.0,4.0,1.0
2804,40.0,25:75,choice,family,6.0,6.0,2.0,7.0
2805,40.0,25:75,choice,family,6.0,-3.0,2.0,
2806,40.0,25:75,choice,family,6.0,-3.0,2.0,
2807,40.0,25:75,choice,family,6.0,8.0,4.0,1.0
2808,40.0,25:75,choice,family,6.0,4.0,2.0,171.0
2809,40.0,25:75,choice,family,6.0,6.0,2.0,3.0
2810,40.0,25:75,choice,family,6.0,6.0,2.0,55.0
2811,40.0,25:75,choice,family,6.0,8.0,4.0,1.0
2812,40.0,25:75,choice,family,6.0,6.0,2.0,3.0
2813,40.0,25:75,choice,family,6.0,2.0,2.0,1098.0
2814,40.0,25:75,choice,family,6.0,-3.0,2.0,
2815,40.0,25:75,choice,family,6.0,2.0,2.0,1243.0
2816,40.0,25:75,choice,family,6.0,-3.0,2.0,
2817,40.0,25:75,choice,family,6.0,-3.0,2.0,
2818,40.0,25:75,choice,family,6.0,-3.0,2.0,
2819,40.0,25:75,choice,family,6.0,2.0,2.0,897.0
2820,40.0,25:75,choice,family,6.0,2.0,2.0,924.0
2821,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2822,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2823,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2824,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2825,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2826,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2827,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2828,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2829,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2830,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2831,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2832,40.0,25:75,choice,single person,6.0,8.0,2.0,1.0
2833,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2834,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2835,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2836,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2837,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2838,40.0,25:75,choice,single person,6.0,9.0,3.0,1.0
2839,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2840,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2841,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2842,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2843,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2844,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2845,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2846,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2847,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2848,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2849,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2850,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2851,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2852,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2853,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2854,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2855,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2856,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2857,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2858,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2859,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2860,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2861,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2862,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2863,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2864,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2865,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2866,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2867,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2868,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2869,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2870,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2871,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2872,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2873,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2874,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2875,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2876,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2877,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2878,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2879,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2880,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2881,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2882,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2883,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2884,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2885,40.0,25:75,choice,single person,6.0,8.0,2.0,1.0
2886,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2887,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2888,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2889,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2890,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2891,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2892,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2893,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2894,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2895,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2896,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2897,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2898,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2899,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2900,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2901,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2902,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2903,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2904,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2905,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2906,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2907,40.0,25:75,choice,single person,6.0,8.0,2.0,1.0
2908,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2909,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2910,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2911,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2912,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2913,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2914,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2915,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2916,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2917,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2918,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2919,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2920,40.0,25:75,choice,single person,6.0,10.0,4.0,1.0
2921,40.0,25:75,choice,family,7.0,4.0,2.0,171.0
2922,40.0,25:75,choice,family,7.0,-3.0,2.0,
2923,40.0,25:75,choice,family,7.0,8.0,4.0,1.0
2924,40.0,25:75,choice,family,7.0,8.0,4.0,1.0
2925,40.0,25:75,choice,family,7.0,6.0,2.0,7.0
2926,40.0,25:75,choice,family,7.0,8.0,4.0,1.0
